"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consentQ","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_SH0kfy0TtNR9MoV","Jackie",6,6,6,6,83,2022-01-31 07:01:56,2022-01-31 07:06:03,100,247,TRUE,2022-01-31 07:06:05,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,6,7,6,7,95,6,6,6,6,83,6,6,6,6,78,3,3,3,3,42,4,4,4,4,58,3,2,3,3,41,"None of the above","Soccer","Non-Diagnostic",6,83,0.74117812264799
"R_SH0kfy0TtNR9MoV","Charlie",6,6,6,6,78,2022-01-31 07:01:56,2022-01-31 07:06:03,100,247,TRUE,2022-01-31 07:06:05,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,6,7,6,7,95,6,6,6,6,83,6,6,6,6,78,3,3,3,3,42,4,4,4,4,58,3,2,3,3,41,"None of the above","Soccer","Non-Diagnostic",6,78,0.644036146653927
"R_SH0kfy0TtNR9MoV","Francis",3,3,3,3,42,2022-01-31 07:01:56,2022-01-31 07:06:03,100,247,TRUE,2022-01-31 07:06:05,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,6,7,6,7,95,6,6,6,6,83,6,6,6,6,78,3,3,3,3,42,4,4,4,4,58,3,2,3,3,41,"None of the above","Soccer","Diagnostic",3,42,-0.992735390088309
"R_SH0kfy0TtNR9MoV","Alex",4,4,4,4,58,2022-01-31 07:01:56,2022-01-31 07:06:03,100,247,TRUE,2022-01-31 07:06:05,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,6,7,6,7,95,6,6,6,6,83,6,6,6,6,78,3,3,3,3,42,4,4,4,4,58,3,2,3,3,41,"None of the above","Soccer","Diagnostic",4,58,-0.369431297045647
"R_SH0kfy0TtNR9MoV","Robin",3,2,3,3,41,2022-01-31 07:01:56,2022-01-31 07:06:03,100,247,TRUE,2022-01-31 07:06:05,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Female",NA,6,7,6,7,95,6,6,6,6,83,6,6,6,6,78,3,3,3,3,42,4,4,4,4,58,3,2,3,3,41,"None of the above","Soccer","Diagnostic",2.75,41,-1.09027622775254
"R_wTxMzsiCH4pKLT3","Sam",6,5,7,6,61,2022-01-31 06:49:48,2022-01-31 07:06:37,100,1009,TRUE,2022-01-31 07:06:38,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,5,7,6,61,6,6,5,6,61,5,4,7,6,47,6,7,5,6,75,6,5,7,6,59,7,5,7,6,45,"None of the above","Swimming","Diagnostic",6,61,0.313753428274114
"R_wTxMzsiCH4pKLT3","Jackie",6,6,5,6,61,2022-01-31 06:49:48,2022-01-31 07:06:37,100,1009,TRUE,2022-01-31 07:06:38,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,5,7,6,61,6,6,5,6,61,5,4,7,6,47,6,7,5,6,75,6,5,7,6,59,7,5,7,6,45,"None of the above","Swimming","Non-Diagnostic",5.75,61,0.235640985808699
"R_wTxMzsiCH4pKLT3","Charlie",5,4,7,6,47,2022-01-31 06:49:48,2022-01-31 07:06:37,100,1009,TRUE,2022-01-31 07:06:38,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,5,7,6,61,6,6,5,6,61,5,4,7,6,47,6,7,5,6,75,6,5,7,6,59,7,5,7,6,45,"None of the above","Swimming","Non-Diagnostic",5.5,47,-0.114468989440093
"R_wTxMzsiCH4pKLT3","Francis",6,7,5,6,75,2022-01-31 06:49:48,2022-01-31 07:06:37,100,1009,TRUE,2022-01-31 07:06:38,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,5,7,6,61,6,6,5,6,61,5,4,7,6,47,6,7,5,6,75,6,5,7,6,59,7,5,7,6,45,"None of the above","Swimming","Diagnostic",6,75,0.58575096105749
"R_wTxMzsiCH4pKLT3","Alex",6,5,7,6,59,2022-01-31 06:49:48,2022-01-31 07:06:37,100,1009,TRUE,2022-01-31 07:06:38,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,5,7,6,61,6,6,5,6,61,5,4,7,6,47,6,7,5,6,75,6,5,7,6,59,7,5,7,6,45,"None of the above","Swimming","Diagnostic",6,59,0.274896637876489
"R_wTxMzsiCH4pKLT3","Robin",7,5,7,6,45,2022-01-31 06:49:48,2022-01-31 07:06:37,100,1009,TRUE,2022-01-31 07:06:38,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,5,7,6,61,6,6,5,6,61,5,4,7,6,47,6,7,5,6,75,6,5,7,6,59,7,5,7,6,45,"None of the above","Swimming","Diagnostic",6.25,45,0.0810115475585284
"R_3qqfwChhJ0wFSI9","Sam",3,6,2,6,48,2022-01-31 07:04:35,2022-01-31 07:06:39,100,124,TRUE,2022-01-31 07:06:40,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,3,6,2,6,48,4,3,3,6,54,3,2,3,7,61,1,5,6,5,58,2,7,7,1,55,2,3,5,7,57,"None of the above","Soccer","Diagnostic",4.25,48,-0.485602806568357
"R_3qqfwChhJ0wFSI9","Jackie",4,3,3,6,54,2022-01-31 07:04:35,2022-01-31 07:06:39,100,124,TRUE,2022-01-31 07:06:40,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,3,6,2,6,48,4,3,3,6,54,3,2,3,7,61,1,5,6,5,58,2,7,7,1,55,2,3,5,7,57,"None of the above","Soccer","Non-Diagnostic",4,54,-0.447144877840897
"R_3qqfwChhJ0wFSI9","Charlie",3,2,3,7,61,2022-01-31 07:04:35,2022-01-31 07:06:39,100,124,TRUE,2022-01-31 07:06:40,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,3,6,2,6,48,4,3,3,6,54,3,2,3,7,61,1,5,6,5,58,2,7,7,1,55,2,3,5,7,57,"None of the above","Soccer","Non-Diagnostic",3.75,61,-0.389258553914624
"R_3qqfwChhJ0wFSI9","Francis",1,5,6,5,58,2022-01-31 07:04:35,2022-01-31 07:06:39,100,124,TRUE,2022-01-31 07:06:40,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,3,6,2,6,48,4,3,3,6,54,3,2,3,7,61,1,5,6,5,58,2,7,7,1,55,2,3,5,7,57,"None of the above","Soccer","Diagnostic",4.25,58,-0.291318854580231
"R_3qqfwChhJ0wFSI9","Alex",2,7,7,1,55,2022-01-31 07:04:35,2022-01-31 07:06:39,100,124,TRUE,2022-01-31 07:06:40,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,3,6,2,6,48,4,3,3,6,54,3,2,3,7,61,1,5,6,5,58,2,7,7,1,55,2,3,5,7,57,"None of the above","Soccer","Diagnostic",4.25,55,-0.349604040176669
"R_3qqfwChhJ0wFSI9","Robin",2,3,5,7,57,2022-01-31 07:04:35,2022-01-31 07:06:39,100,124,TRUE,2022-01-31 07:06:40,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,3,6,2,6,48,4,3,3,6,54,3,2,3,7,61,1,5,6,5,58,2,7,7,1,55,2,3,5,7,57,"None of the above","Soccer","Diagnostic",4.25,57,-0.310747249779044
"R_Av8LsejBRhdU6DT","Sam",7,5,6,7,79,2022-01-31 06:59:38,2022-01-31 07:06:42,100,424,TRUE,2022-01-31 07:06:43,NA,NA,NA,NA,"anonymous","EN","Yes",38,"Female",NA,7,5,6,7,79,6,4,7,7,99,7,3,6,7,86,4,6,7,6,82,4,6,7,6,79,7,4,6,6,82,"None of the above","Swimming","Diagnostic",6.25,79,0.741576984318155
"R_Av8LsejBRhdU6DT","Jackie",6,4,7,7,99,2022-01-31 06:59:38,2022-01-31 07:06:42,100,424,TRUE,2022-01-31 07:06:43,NA,NA,NA,NA,"anonymous","EN","Yes",38,"Female",NA,7,5,6,7,79,6,4,7,7,99,7,3,6,7,86,4,6,7,6,82,4,6,7,6,79,7,4,6,6,82,"None of the above","Swimming","Non-Diagnostic",6,99,1.05203244582899
"R_Av8LsejBRhdU6DT","Charlie",7,3,6,7,86,2022-01-31 06:59:38,2022-01-31 07:06:42,100,424,TRUE,2022-01-31 07:06:43,NA,NA,NA,NA,"anonymous","EN","Yes",38,"Female",NA,7,5,6,7,79,6,4,7,7,99,7,3,6,7,86,4,6,7,6,82,4,6,7,6,79,7,4,6,6,82,"None of the above","Swimming","Non-Diagnostic",5.75,86,0.721350865779012
"R_Av8LsejBRhdU6DT","Francis",4,6,7,6,82,2022-01-31 06:59:38,2022-01-31 07:06:42,100,424,TRUE,2022-01-31 07:06:43,NA,NA,NA,NA,"anonymous","EN","Yes",38,"Female",NA,7,5,6,7,79,6,4,7,7,99,7,3,6,7,86,4,6,7,6,82,4,6,7,6,79,7,4,6,6,82,"None of the above","Swimming","Diagnostic",5.75,82,0.643637284983762
"R_Av8LsejBRhdU6DT","Alex",4,6,7,6,79,2022-01-31 06:59:38,2022-01-31 07:06:42,100,424,TRUE,2022-01-31 07:06:43,NA,NA,NA,NA,"anonymous","EN","Yes",38,"Female",NA,7,5,6,7,79,6,4,7,7,99,7,3,6,7,86,4,6,7,6,82,4,6,7,6,79,7,4,6,6,82,"None of the above","Swimming","Diagnostic",5.75,79,0.585352099387325
"R_Av8LsejBRhdU6DT","Robin",7,4,6,6,82,2022-01-31 06:59:38,2022-01-31 07:06:42,100,424,TRUE,2022-01-31 07:06:43,NA,NA,NA,NA,"anonymous","EN","Yes",38,"Female",NA,7,5,6,7,79,6,4,7,7,99,7,3,6,7,86,4,6,7,6,82,4,6,7,6,79,7,4,6,6,82,"None of the above","Swimming","Diagnostic",5.75,82,0.643637284983762
"R_1mOYGpLvK6HSM8X","Sam",7,3,6,7,65,2022-01-31 06:57:12,2022-01-31 07:06:44,100,572,TRUE,2022-01-31 07:06:45,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Male",NA,7,3,6,7,65,6,7,4,6,84,3,6,5,7,73,5,7,4,7,91,5,7,7,6,77,5,7,6,7,79,"None of the above","Soccer","Diagnostic",5.75,65,0.313354566603949
"R_1mOYGpLvK6HSM8X","Jackie",6,7,4,6,84,2022-01-31 06:57:12,2022-01-31 07:06:44,100,572,TRUE,2022-01-31 07:06:45,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Male",NA,7,3,6,7,65,6,7,4,6,84,3,6,5,7,73,5,7,4,7,91,5,7,7,6,77,5,7,6,7,79,"None of the above","Soccer","Non-Diagnostic",5.75,84,0.682494075381387
"R_1mOYGpLvK6HSM8X","Charlie",3,6,5,7,73,2022-01-31 06:57:12,2022-01-31 07:06:44,100,572,TRUE,2022-01-31 07:06:45,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Male",NA,7,3,6,7,65,6,7,4,6,84,3,6,5,7,73,5,7,4,7,91,5,7,7,6,77,5,7,6,7,79,"None of the above","Soccer","Non-Diagnostic",5.25,73,0.312556843263619
"R_1mOYGpLvK6HSM8X","Francis",5,7,4,7,91,2022-01-31 06:57:12,2022-01-31 07:06:44,100,572,TRUE,2022-01-31 07:06:45,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Male",NA,7,3,6,7,65,6,7,4,6,84,3,6,5,7,73,5,7,4,7,91,5,7,7,6,77,5,7,6,7,79,"None of the above","Soccer","Diagnostic",5.75,91,0.818492841773075
"R_1mOYGpLvK6HSM8X","Alex",5,7,7,6,77,2022-01-31 06:57:12,2022-01-31 07:06:44,100,572,TRUE,2022-01-31 07:06:45,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Male",NA,7,3,6,7,65,6,7,4,6,84,3,6,5,7,73,5,7,4,7,91,5,7,7,6,77,5,7,6,7,79,"None of the above","Soccer","Diagnostic",6.25,77,0.70272019392053
"R_1mOYGpLvK6HSM8X","Robin",5,7,6,7,79,2022-01-31 06:57:12,2022-01-31 07:06:44,100,572,TRUE,2022-01-31 07:06:45,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Male",NA,7,3,6,7,65,6,7,4,6,84,3,6,5,7,73,5,7,4,7,91,5,7,7,6,77,5,7,6,7,79,"None of the above","Soccer","Diagnostic",6.25,79,0.741576984318155
"R_2t4ng1GQcrUY31k","Sam",2,1,1,2,7,2022-01-31 07:04:43,2022-01-31 07:06:55,100,132,TRUE,2022-01-31 07:06:55,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Female",NA,2,1,1,2,7,5,5,4,6,82,4,6,5,5,70,2,2,2,2,10,1,1,1,1,1,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1.5,7,-2.14140387683924
"R_2t4ng1GQcrUY31k","Jackie",5,5,4,6,82,2022-01-31 07:04:43,2022-01-31 07:06:55,100,132,TRUE,2022-01-31 07:06:55,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Female",NA,2,1,1,2,7,5,5,4,6,82,4,6,5,5,70,2,2,2,2,10,1,1,1,1,1,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",5,82,0.409299957587516
"R_2t4ng1GQcrUY31k","Charlie",4,6,5,5,70,2022-01-31 07:04:43,2022-01-31 07:06:55,100,132,TRUE,2022-01-31 07:06:55,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Female",NA,2,1,1,2,7,5,5,4,6,82,4,6,5,5,70,2,2,2,2,10,1,1,1,1,1,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",5,70,0.176159215201765
"R_2t4ng1GQcrUY31k","Francis",2,2,2,2,10,2022-01-31 07:04:43,2022-01-31 07:06:55,100,132,TRUE,2022-01-31 07:06:55,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Female",NA,2,1,1,2,7,5,5,4,6,82,4,6,5,5,70,2,2,2,2,10,1,1,1,1,1,1,1,1,1,0,"None of the above","Soccer","Diagnostic",2,10,-1.92689380631197
"R_2t4ng1GQcrUY31k","Alex",1,1,1,1,1,2022-01-31 07:04:43,2022-01-31 07:06:55,100,132,TRUE,2022-01-31 07:06:55,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Female",NA,2,1,1,2,7,5,5,4,6,82,4,6,5,5,70,2,2,2,2,10,1,1,1,1,1,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,1,-2.41419913296295
"R_2t4ng1GQcrUY31k","Robin",1,1,1,1,0,2022-01-31 07:04:43,2022-01-31 07:06:55,100,132,TRUE,2022-01-31 07:06:55,NA,NA,NA,NA,"anonymous","EN","Yes",26,"Female",NA,2,1,1,2,7,5,5,4,6,82,4,6,5,5,70,2,2,2,2,10,1,1,1,1,1,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_2AHIN7RN0wbBKla","Sam",1,1,2,1,0,2022-01-31 06:58:41,2022-01-31 07:07:06,100,504,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",43,"Female",NA,1,1,2,1,0,5,5,5,5,71,5,5,6,5,77,1,1,4,3,17,1,1,2,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1.25,0,-2.35551508569634
"R_2AHIN7RN0wbBKla","Jackie",5,5,5,5,71,2022-01-31 06:58:41,2022-01-31 07:07:06,100,504,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",43,"Female",NA,1,1,2,1,0,5,5,5,5,71,5,5,6,5,77,1,1,4,3,17,1,1,2,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",5,71,0.195587610400578
"R_2AHIN7RN0wbBKla","Charlie",5,5,6,5,77,2022-01-31 06:58:41,2022-01-31 07:07:06,100,504,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",43,"Female",NA,1,1,2,1,0,5,5,5,5,71,5,5,6,5,77,1,1,4,3,17,1,1,2,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",5.25,77,0.390270424058869
"R_2AHIN7RN0wbBKla","Francis",1,1,4,3,17,2022-01-31 06:58:41,2022-01-31 07:07:06,100,504,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",43,"Female",NA,1,1,2,1,0,5,5,5,5,71,5,5,6,5,77,1,1,4,3,17,1,1,2,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",2.25,17,-1.71278259745487
"R_2AHIN7RN0wbBKla","Alex",1,1,2,1,0,2022-01-31 06:58:41,2022-01-31 07:07:06,100,504,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",43,"Female",NA,1,1,2,1,0,5,5,5,5,71,5,5,6,5,77,1,1,4,3,17,1,1,2,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1.25,0,-2.35551508569634
"R_2AHIN7RN0wbBKla","Robin",1,1,1,1,0,2022-01-31 06:58:41,2022-01-31 07:07:06,100,504,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",43,"Female",NA,1,1,2,1,0,5,5,5,5,71,5,5,6,5,77,1,1,4,3,17,1,1,2,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1ocohARbeLSS4x2","Sam",1,2,1,1,23,2022-01-31 07:01:09,2022-01-31 07:07:06,100,356,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",39,"Female",NA,1,2,1,1,23,2,1,1,2,75,1,1,1,1,41,1,1,1,1,26,1,2,1,2,3,1,2,1,2,31,"None of the above","Basketball","Diagnostic",1.25,23,-1.90866199612366
"R_1ocohARbeLSS4x2","Jackie",2,1,1,2,75,2022-01-31 07:01:09,2022-01-31 07:07:06,100,356,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",39,"Female",NA,1,2,1,1,23,2,1,1,2,75,1,1,1,1,41,1,1,1,1,26,1,2,1,2,3,1,2,1,2,31,"None of the above","Basketball","Non-Diagnostic",1.5,75,-0.820273003319987
"R_1ocohARbeLSS4x2","Charlie",1,1,1,1,41,2022-01-31 07:01:09,2022-01-31 07:07:06,100,356,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",39,"Female",NA,1,2,1,1,23,2,1,1,2,75,1,1,1,1,41,1,1,1,1,26,1,2,1,2,3,1,2,1,2,31,"None of the above","Basketball","Non-Diagnostic",1,41,-1.63706332501044
"R_1ocohARbeLSS4x2","Francis",1,1,1,1,26,2022-01-31 07:01:09,2022-01-31 07:07:06,100,356,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",39,"Female",NA,1,2,1,1,23,2,1,1,2,75,1,1,1,1,41,1,1,1,1,26,1,2,1,2,3,1,2,1,2,31,"None of the above","Basketball","Diagnostic",1,26,-1.92848925299263
"R_1ocohARbeLSS4x2","Alex",1,2,1,2,3,2022-01-31 07:01:09,2022-01-31 07:07:06,100,356,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",39,"Female",NA,1,2,1,1,23,2,1,1,2,75,1,1,1,1,41,1,1,1,1,26,1,2,1,2,3,1,2,1,2,31,"None of the above","Basketball","Diagnostic",1.5,3,-2.21911745763449
"R_1ocohARbeLSS4x2","Robin",1,2,1,2,31,2022-01-31 07:01:09,2022-01-31 07:07:06,100,356,TRUE,2022-01-31 07:07:06,NA,NA,NA,NA,"anonymous","EN","Yes",39,"Female",NA,1,2,1,1,23,2,1,1,2,75,1,1,1,1,41,1,1,1,1,26,1,2,1,2,3,1,2,1,2,31,"None of the above","Basketball","Diagnostic",1.5,31,-1.67512239206774
"R_2trpup7ncmNhBrv","Sam",6,5,5,7,93,2022-01-31 06:54:47,2022-01-31 07:07:49,100,781,TRUE,2022-01-31 07:07:50,NA,NA,NA,NA,"anonymous","EN","Yes",56,"Male",NA,6,5,5,7,93,7,6,7,7,93,7,5,5,7,94,6,4,6,6,100,6,7,7,7,94,7,5,7,7,90,"None of the above","Swimming","Diagnostic",5.75,93,0.8573496321707
"R_2trpup7ncmNhBrv","Jackie",7,6,7,7,93,2022-01-31 06:54:47,2022-01-31 07:07:49,100,781,TRUE,2022-01-31 07:07:50,NA,NA,NA,NA,"anonymous","EN","Yes",56,"Male",NA,6,5,5,7,93,7,6,7,7,93,7,5,5,7,94,6,4,6,6,100,6,7,7,7,94,7,5,7,7,90,"None of the above","Swimming","Non-Diagnostic",6.75,93,1.16979940203236
"R_2trpup7ncmNhBrv","Charlie",7,5,5,7,94,2022-01-31 06:54:47,2022-01-31 07:07:49,100,781,TRUE,2022-01-31 07:07:50,NA,NA,NA,NA,"anonymous","EN","Yes",56,"Male",NA,6,5,5,7,93,7,6,7,7,93,7,5,5,7,94,6,4,6,6,100,6,7,7,7,94,7,5,7,7,90,"None of the above","Swimming","Non-Diagnostic",6,94,0.954890469834928
"R_2trpup7ncmNhBrv","Francis",6,4,6,6,100,2022-01-31 06:54:47,2022-01-31 07:07:49,100,781,TRUE,2022-01-31 07:07:50,NA,NA,NA,NA,"anonymous","EN","Yes",56,"Male",NA,6,5,5,7,93,7,6,7,7,93,7,5,5,7,94,6,4,6,6,100,6,7,7,7,94,7,5,7,7,90,"None of the above","Swimming","Diagnostic",5.5,100,0.915235956096973
"R_2trpup7ncmNhBrv","Alex",6,7,7,7,94,2022-01-31 06:54:47,2022-01-31 07:07:49,100,781,TRUE,2022-01-31 07:07:50,NA,NA,NA,NA,"anonymous","EN","Yes",56,"Male",NA,6,5,5,7,93,7,6,7,7,93,7,5,5,7,94,6,4,6,6,100,6,7,7,7,94,7,5,7,7,90,"None of the above","Swimming","Diagnostic",6.75,94,1.18922779723117
"R_2trpup7ncmNhBrv","Robin",7,5,7,7,90,2022-01-31 06:54:47,2022-01-31 07:07:49,100,781,TRUE,2022-01-31 07:07:50,NA,NA,NA,NA,"anonymous","EN","Yes",56,"Male",NA,6,5,5,7,93,7,6,7,7,93,7,5,5,7,94,6,4,6,6,100,6,7,7,7,94,7,5,7,7,90,"None of the above","Swimming","Diagnostic",6.5,90,1.03340177397051
"R_1IfPg4zb3O4rAOL","Sam",1,1,1,1,0,2022-01-31 07:05:09,2022-01-31 07:08:32,100,202,TRUE,2022-01-31 07:08:32,NA,NA,NA,NA,"anonymous","EN","Yes",54,"Male",NA,1,1,1,1,0,7,7,7,7,91,7,7,7,7,100,1,1,2,2,9,1,1,4,4,10,1,1,1,3,11,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1IfPg4zb3O4rAOL","Jackie",7,7,7,7,91,2022-01-31 07:05:09,2022-01-31 07:08:32,100,202,TRUE,2022-01-31 07:08:32,NA,NA,NA,NA,"anonymous","EN","Yes",54,"Male",NA,1,1,1,1,0,7,7,7,7,91,7,7,7,7,100,1,1,2,2,9,1,1,4,4,10,1,1,1,3,11,"None of the above","Soccer","Non-Diagnostic",7,91,1.20905505410015
"R_1IfPg4zb3O4rAOL","Charlie",7,7,7,7,100,2022-01-31 07:05:09,2022-01-31 07:08:32,100,202,TRUE,2022-01-31 07:08:32,NA,NA,NA,NA,"anonymous","EN","Yes",54,"Male",NA,1,1,1,1,0,7,7,7,7,91,7,7,7,7,100,1,1,2,2,9,1,1,4,4,10,1,1,1,3,11,"None of the above","Soccer","Non-Diagnostic",7,100,1.38391061088947
"R_1IfPg4zb3O4rAOL","Francis",1,1,2,2,9,2022-01-31 07:05:09,2022-01-31 07:08:32,100,202,TRUE,2022-01-31 07:08:32,NA,NA,NA,NA,"anonymous","EN","Yes",54,"Male",NA,1,1,1,1,0,7,7,7,7,91,7,7,7,7,100,1,1,2,2,9,1,1,4,4,10,1,1,1,3,11,"None of the above","Soccer","Diagnostic",1.5,9,-2.10254708644162
"R_1IfPg4zb3O4rAOL","Alex",1,1,4,4,10,2022-01-31 07:05:09,2022-01-31 07:08:32,100,202,TRUE,2022-01-31 07:08:32,NA,NA,NA,NA,"anonymous","EN","Yes",54,"Male",NA,1,1,1,1,0,7,7,7,7,91,7,7,7,7,100,1,1,2,2,9,1,1,4,4,10,1,1,1,3,11,"None of the above","Soccer","Diagnostic",2.5,10,-1.77066892138114
"R_1IfPg4zb3O4rAOL","Robin",1,1,1,3,11,2022-01-31 07:05:09,2022-01-31 07:08:32,100,202,TRUE,2022-01-31 07:08:32,NA,NA,NA,NA,"anonymous","EN","Yes",54,"Male",NA,1,1,1,1,0,7,7,7,7,91,7,7,7,7,100,1,1,2,2,9,1,1,4,4,10,1,1,1,3,11,"None of the above","Soccer","Diagnostic",1.5,11,-2.06369029604399
"R_3n9hqQEr9T7ssIm","Sam",7,1,2,1,42,2022-01-31 07:08:08,2022-01-31 07:09:42,100,94,TRUE,2022-01-31 07:09:43,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,1,2,1,42,2,6,1,6,62,7,1,6,1,57,3,6,4,4,53,6,2,3,4,46,4,7,4,3,57,"None of the above","Soccer","Diagnostic",2.75,42,-1.07084783255372
"R_3n9hqQEr9T7ssIm","Jackie",2,6,1,6,62,2022-01-31 07:08:08,2022-01-31 07:09:42,100,94,TRUE,2022-01-31 07:09:43,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,1,2,1,42,2,6,1,6,62,7,1,6,1,57,3,6,4,4,53,6,2,3,4,46,4,7,4,3,57,"None of the above","Soccer","Non-Diagnostic",3.75,62,-0.369830158715812
"R_3n9hqQEr9T7ssIm","Charlie",7,1,6,1,57,2022-01-31 07:08:08,2022-01-31 07:09:42,100,94,TRUE,2022-01-31 07:09:43,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,1,2,1,42,2,6,1,6,62,7,1,6,1,57,3,6,4,4,53,6,2,3,4,46,4,7,4,3,57,"None of the above","Soccer","Non-Diagnostic",3.75,57,-0.466972134709875
"R_3n9hqQEr9T7ssIm","Francis",3,6,4,4,53,2022-01-31 07:08:08,2022-01-31 07:09:42,100,94,TRUE,2022-01-31 07:09:43,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,1,2,1,42,2,6,1,6,62,7,1,6,1,57,3,6,4,4,53,6,2,3,4,46,4,7,4,3,57,"None of the above","Soccer","Diagnostic",4.25,53,-0.388460830574294
"R_3n9hqQEr9T7ssIm","Alex",6,2,3,4,46,2022-01-31 07:08:08,2022-01-31 07:09:42,100,94,TRUE,2022-01-31 07:09:43,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,1,2,1,42,2,6,1,6,62,7,1,6,1,57,3,6,4,4,53,6,2,3,4,46,4,7,4,3,57,"None of the above","Soccer","Diagnostic",3.75,46,-0.680684481896813
"R_3n9hqQEr9T7ssIm","Robin",4,7,4,3,57,2022-01-31 07:08:08,2022-01-31 07:09:42,100,94,TRUE,2022-01-31 07:09:43,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Male",NA,7,1,2,1,42,2,6,1,6,62,7,1,6,1,57,3,6,4,4,53,6,2,3,4,46,4,7,4,3,57,"None of the above","Soccer","Diagnostic",4.5,57,-0.232634807313629
